cine_index_1based,cine_frame_number,time_s,time_from_trigger_s,threshold_enhanced,area_px,area_fraction,perimeter_px,perimeter_density,euler_chi,euler_density,perimeter_mm,area_mm2,roi_area_mm2,perimeter_mm_per_mm2
3819,-3782,0.5023684210526316,-0.4976315789473684,54.18619537353516,114487,0.0761759711709409,40704.157138848605,0.0270832382781135,-144,-9.581297307655457e-05,698.5713454910504,33.720979236669095,442.67212768444114,1.5780784508507095
3821,-3780,0.5026315789473684,-0.4973684210526315,52.93947219848633,121334,0.0807317449671574,44307.39891298394,0.0294807195773742,-174,-0.0001157740091341,760.4107651282378,35.73769331628926,442.67212768444114,1.7177742115950356
3823,-3778,0.5028947368421053,-0.4971052631578947,54.67634963989258,128640,0.0855929226150554,45102.05367519238,0.0300094573227675,-234,-0.0001556960812494,774.0487590201934,37.8896011687363,442.67212768444114,1.7485825526651955
3825,-3776,0.5031578947368421,-0.4968421052631579,54.15434265136719,135704,0.0902930812387552,47280.51056533563,0.0314589325405712,-219,-0.0001457155632205,811.4357894321114,39.97023038714389,442.67212768444114,1.8330401637813154
3827,-3774,0.503421052631579,-0.496578947368421,58.575645446777344,123954,0.0824750087828558,44820.18257148677,0.0298219093472786,-214,-0.0001423887238776,769.2112414295701,36.509387618699776,442.67212768444114,1.7376545603926128
3829,-3772,0.5036842105263157,-0.4963157894736842,65.45616912841797,109496,0.0728551201388223,39347.35396489327,0.0261804650421665,-7,-4.657575080110292e-06,675.2856693974926,32.250931044558065,442.67212768444114,1.5254759158427749
3831,-3770,0.5039473684210526,-0.4960526315789473,63.49310302734375,116661,0.0776224809172495,41874.34786823887,0.0278618455895684,154,0.0001024666517624,718.6543485495048,34.36130878378378,442.67212768444114,1.6234461209669782
3833,-3768,0.5042105263157894,-0.4957894736842105,64.40206909179688,112490,0.0748472315373723,40544.73769518359,0.0269771657026707,160,0.0001064588589739,695.8353631470696,33.13278323593864,442.67212768444114,1.5718978440926281
3835,-3766,0.5044736842105263,-0.4955263157894737,58.541297912597656,124314,0.0827145412155472,46460.016049245394,0.0309130018532127,-52,-3.4599129166533594e-05,797.354329493806,36.6154219503287,442.67212768444114,1.80123002924232
3837,-3764,0.5047368421052632,-0.4952631578947368,53.31661224365234,134530,0.0895119393610339,50140.91972826411,0.0333621568885962,-75,-4.990259014403884e-05,860.5265953364245,39.62444065010956,442.67212768444114,1.9439367005953692
3839,-3762,0.505,-0.495,61.25650787353516,105283,0.0700519253084645,40618.96413794854,0.0270265535926861,150,9.980518028807768e-05,697.1092493945222,31.01003482468955,442.67212768444114,1.5747755636683243
3841,-3760,0.5052631578947369,-0.4947368421052631,63.02384185791016,102750,0.0683665484973332,38316.51734907307,0.0254945794802366,150,9.980518028807768e-05,657.5942842340918,30.26396548575602,442.67212768444114,1.4855109303444962
3843,-3758,0.5055263157894737,-0.4944736842105263,58.85627746582031,104047,0.0692295306228907,36910.14076145768,0.024558821687704,131,8.716319078492116e-05,633.4578211763683,30.645983619430236,442.67212768444114,1.430986460543386
3845,-3756,0.5057894736842106,-0.4942105263157895,54.18073654174805,108053,0.071894994304451,39346.45255738436,0.0261798652745736,-10,-6.653678685871845e-06,675.2701992956504,31.825910098612123,442.67212768444114,1.5254409687546826
3847,-3754,0.5060526315789474,-0.4939473684210526,51.35511016845703,113460,0.0754926383699019,42135.15208821472,0.0280353763375322,-113,-7.518656915035184e-05,723.1303128653067,33.41848685171658,442.67212768444114,1.6335573613995191
3849,-3752,0.5063157894736842,-0.4936842105263158,52.95307922363281,109273,0.0727067431041274,39250.13884888537,0.0261157812276339,-47,-3.127228982359767e-05,673.6172478119515,32.18524866691015,442.67212768444114,1.5217069376731567
3851,-3750,0.506578947368421,-0.4934210526315789,53.54154968261719,108152,0.0719608657234411,37791.972326644,0.0251455640766849,88,5.855237243567223e-05,648.5919574978091,31.855069539810078,442.67212768444114,1.465174599743849
3853,-3748,0.5068421052631579,-0.4931578947368421,52.01739501953125,112297,0.074718815538735,38447.735782611286,0.0255818880096792,-162,-0.0001077895947111,659.8462762691396,33.07593705259313,442.67212768444114,1.4905981989891874
3855,-3746,0.5071052631578947,-0.4928947368421053,52.2608642578125,118223,0.0786617855279827,38891.74083324517,0.0258773147038615,-59,-3.925670424664388e-05,667.4663629489372,34.82137996712929,442.67212768444114,1.5078120378627964
3857,-3744,0.5073684210526316,-0.4926315789473684,48.97396087646485,136205,0.0906264305409174,48225.77863866091,0.0320878835437631,-422,-0.0002807852405437,827.6586333932344,40.11779483199415,442.67212768444114,1.8696877025499805
3859,-3742,0.5076315789473684,-0.4923684210526315,49.02803039550781,136899,0.0910881958417169,46673.58477120907,0.0310551036185426,-429,-0.0002854428156239,801.0196305329123,40.32220546018991,442.67212768444114,1.809509974623745
3861,-3740,0.5078947368421053,-0.4921052631578947,50.2849235534668,138605,0.0922233134255267,48202.25172672633,0.0320722294925148,-373,-0.000248182214983,827.2548607154383,40.82469037618699,442.67212768444114,1.868775576729211
3863,-3738,0.5081578947368421,-0.4918421052631579,51.06679534912109,133051,0.0885278602833934,46592.65775159324,0.0310012573799897,-76,-5.056795801262602e-05,799.630747898965,39.188816271000725,442.67212768444114,1.8063724772592455
3865,-3736,0.508421052631579,-0.491578947368421,48.10249328613281,137846,0.091718299213269,49548.63859507823,0.0329680720534039,-336,-0.0002235636038452,850.3617704830992,40.60113466033601,442.67212768444114,1.9209742771274718
3867,-3734,0.5086842105263157,-0.4913157894736842,50.553504943847656,137070,0.0912019737472453,47961.56543522532,0.0319120845677406,-384,-0.0002555012615374,823.1241635504884,40.37257176771365,442.67212768444114,1.8594442976478802
3869,-3732,0.5089473684210526,-0.4910526315789473,53.76420593261719,131292,0.0873574782025486,45440.29526985898,0.0302345124116783,-347,-0.0002308826503997,779.85371611785,38.67072074506939,442.67212768444114,1.7616959987907095
3871,-3730,0.5092105263157894,-0.4907894736842105,56.06751251220703,125829,0.0837225735364568,44403.796749155386,0.029544859600164,-230,-0.000153034609775,762.0651604246937,37.06164976260043,442.67212768444114,1.7215115042615285
3873,-3728,0.5094736842105263,-0.4905263157894737,57.11296463012695,123247,0.0820045936997647,43853.78560186709,0.0291788998553936,-115,-7.651730488752621e-05,752.625779923935,36.30114797297297,442.67212768444114,1.700187865589867
3875,-3726,0.5097368421052632,-0.4902631578947368,58.11530303955078,115542,0.0768779342723004,41638.64537881567,0.0277050167265601,113,7.518656915035184e-05,714.6091842039987,34.031718736303866,442.67212768444114,1.614308061232642
3877,-3724,0.51,-0.49,55.79246520996094,116351,0.0774162168779875,43685.13884888537,0.029066687724818,12,7.984414423046214e-06,749.7314370011408,34.270001442658874,442.67212768444114,1.6936495209736513
3879,-3722,0.5102631578947369,-0.4897368421052631,52.14044952392578,120900,0.0804429753121906,44698.65461353166,0.0297410485489202,45,2.9941554086423302e-05,767.1255589079082,35.60986303871439,442.67212768444114,1.73294298631504
3881,-3720,0.5105263157894737,-0.4894736842105263,54.22210693359375,119872,0.0797589771432829,44274.861720312845,0.0294590703748368,64,4.258354358957981e-05,759.852356551315,35.30707611395179,442.67212768444114,1.7165127619983696
3883,-3718,0.5107894736842106,-0.4892105263157895,53.72056198120117,123843,0.0824011529494426,43721.39472890184,0.0290908112224283,-128,-8.516708717915961e-05,750.3536662933153,36.47669369978086,442.67212768444114,1.6950551420942521
3885,-3716,0.5110526315789473,-0.4889473684210526,51.68192672729492,125142,0.0832654658107374,44494.0029893848,0.0296048799339587,-427,-0.0002841120798867,763.6132945475498,36.85930091307523,442.67212768444114,1.7250087520574406
3887,-3714,0.5113157894736842,-0.4886842105263158,48.59804153442383,142963,0.0951229865968296,49968.55637997808,0.0332474718549245,-487,-0.0003240341520019,857.5684676023265,42.10829486851716,442.67212768444114,1.9372542655625344
3889,-3712,0.511578947368421,-0.4884210526315789,50.32012176513672,129369,0.0860779757912554,46651.363379078015,0.0310403182182233,-107,-7.119436193882874e-05,800.6382633976901,38.10432069028487,442.67212768444114,1.8086484631090782
3891,-3710,0.5118421052631579,-0.4881578947368421,52.23158645629883,122191,0.0813019652305366,44623.031380615794,0.0296907312796193,5,3.3268393429359225e-06,765.8277007213791,35.99011393352812,442.67212768444114,1.730011113930578
3893,-3708,0.5121052631578947,-0.4878947368421052,48.154083251953125,129344,0.0860613415945407,48077.78073070197,0.0319894104911891,-207,-0.0001377311487975,825.1186692971824,38.096957195032864,442.67212768444114,1.8639499026362198
3895,-3706,0.5123684210526316,-0.4876315789473684,49.59284210205078,123916,0.0824497248038495,45175.67099092259,0.030058439919226,-110,-7.319046554459029e-05,775.3121913306984,36.49819510591672,442.67212768444114,1.75143665671081
3897,-3704,0.5126315789473684,-0.4873684210526315,47.513938903808594,133964,0.0891353411474135,48193.25172672633,0.0320662411816975,-141,-9.3816869470793e-05,827.1004012559789,39.457731117604084,442.67212768444114,1.8684266515319832
3899,-3702,0.5128947368421053,-0.4871052631578947,51.2315673828125,126929,0.0844544781919027,45547.79169852151,0.0303060370812983,-193,-0.0001284159986373,781.6985872584097,37.38564355368882,442.67212768444114,1.7658635779654137
3901,-3700,0.5131578947368421,-0.4868421052631579,58.90445327758789,115014,0.0765266200376864,40279.54382773176,0.0268007142243219,29,1.929566818902835e-05,691.2840629894504,33.87620171658144,442.67212768444114,1.5616164193699411
3903,-3698,0.513421052631579,-0.486578947368421,60.399696350097656,127143,0.0845968669157804,46004.65356751114,0.0306100182893067,-101,-6.720215472730563e-05,789.539324739718,37.44867507304601,442.67212768444114,1.7835758688257446
3905,-3696,0.5136842105263157,-0.4863157894736842,61.359619140625,122764,0.0816832210192371,43142.94288939248,0.0287059279548936,-196,-0.000130412102243,740.4261820206547,36.15888524470416,442.67212768444114,1.6726288729623102
3907,-3694,0.5139473684210526,-0.4860526315789473,64.78047943115234,105365,0.0701064854736887,36508.19754391967,0.0242913815857577,29,1.929566818902835e-05,626.5596064969997,31.034187089116138,442.67212768444114,1.4154033364929692
3909,-3692,0.5142105263157895,-0.4857894736842105,59.57185363769531,110199,0.0733228737504391,39309.68195874213,0.0261553992997283,12,7.984414423046214e-06,674.6391363189526,32.45799253104455,442.67212768444114,1.524015392267636
3911,-3690,0.5144736842105263,-0.4855263157894737,53.22127532958984,125272,0.0833519636336537,45443.74606334781,0.0302368084587869,-139,-9.248613373361864e-05,779.9129391952935,36.89759108838568,442.67212768444114,1.7618297842127852
3913,-3688,0.5147368421052632,-0.4852631578947368,51.8316650390625,127835,0.0850573014808427,46550.12073839089,0.0309729546181792,-292,-0.0001942874176274,798.9007207804923,37.652496621621616,442.67212768444114,1.804723339956901
3915,-3686,0.515,-0.485,58.35139465332031,101561,0.067575426101583,40116.91954879537,0.0266925092544655,149,9.913981241949047e-05,688.4930787428394,29.913757651570485,442.67212768444114,1.5553115628586216
3917,-3684,0.5152631578947369,-0.4847368421052631,56.20166015625,109351,0.0727586417978772,42389.376438938605,0.0282045290519163,77,5.1233325881213205e-05,727.4933523980003,32.20822277209642,442.67212768444114,1.6434135038124515
3919,-3682,0.5155263157894737,-0.4844736842105263,57.51089477539063,101638,0.0676266594274642,40358.48408667693,0.026853238536162,-74,-4.923722227545165e-05,692.6388485145904,29.936437216946672,442.67212768444114,1.564676891083457
3921,-3680,0.5157894736842106,-0.4842105263157895,53.49253845214844,109108,0.0725969574058105,43549.42120756053,0.02897638556708,-218,-0.000145050195352,747.4022288324577,32.13664959824689,442.67212768444114,1.6883878204440363
3923,-3678,0.5160526315789473,-0.4839473684210526,52.88278579711914,116774,0.0776976674863998,46266.17456226006,0.0307840259561735,-240,-0.0001596882884609,794.027590460409,34.39459178232286,442.67212768444114,1.7937148982337365
3925,-3676,0.5163157894736842,-0.4836842105263157,57.55735778808594,119446,0.0794755304312648,44565.58859635368,0.0296525106966891,-25,-1.663419671467961e-05,764.8418583428265,35.18160215485756,442.67212768444114,1.7277840878385822
3927,-3674,0.516578947368421,-0.483421052631579,59.131134033203125,119794,0.0797070784495331,43397.94288939248,0.0288755967613834,133,8.849392652209553e-05,744.802533372006,35.284102008765515,442.67212768444114,1.682515086883759
3929,-3672,0.5168421052631579,-0.4831578947368421,59.96113204956055,122614,0.081583415838949,43265.34786823886,0.0287873722947731,204,0.0001357350451917,742.5269161170722,36.1147042731921,442.67212768444114,1.677374448671823
3931,-3670,0.5171052631578947,-0.4828947368421052,60.11949157714844,108869,0.0724379344852181,39486.18848867243,0.0262728410733397,190,0.0001264198950315,677.6683700082971,32.066254583637686,442.67212768444114,1.5308584562418464
3933,-3668,0.5173684210526316,-0.4826315789473684,54.69049072265625,127820,0.0850473209628139,45543.19581081611,0.0303029791252915,-53,-3.526449703512078e-05,781.6197118883305,37.648078524470414,442.67212768444114,1.7656853978516311
3935,-3666,0.5176315789473684,-0.4823684210526315,51.97797393798828,130981,0.087150548795418,45638.08920909831,0.0303661181434495,-83,-5.522553309273631e-05,783.2482877777683,38.5791188641344,442.67212768444114,1.7693643642639882
3937,-3664,0.5178947368421053,-0.4821052631578947,46.56427383422852,141161,0.0939239936976355,49953.199128346445,0.033237253633139,-589,-0.0003919016745978,857.3049039594591,41.57753413075237,442.67212768444114,1.9366588731120407
3939,-3662,0.5181578947368422,-0.4818421052631579,46.56615447998047,135220,0.089971043190359,49693.837692632704,0.0330646828674645,-700,-0.000465757508011,852.8537009411287,39.827673119065004,442.67212768444114,1.9266035686554126
3941,-3660,0.5184210526315789,-0.481578947368421,49.1703987121582,138842,0.0923810056103818,50205.98278684927,0.0334054477572107,-402,-0.000267477883172,861.6432180986293,40.894496311176034,442.67212768444114,1.9464591606563757
3943,-3658,0.5186842105263157,-0.4813157894736842,51.84163665771485,122532,0.0815288556737248,45983.36442509854,0.0305958531779955,-97,-6.45406832529569e-05,789.1739570253397,36.09055200876552,442.67212768444114,1.7827505001351756
3945,-3656,0.5189473684210526,-0.4810526315789473,52.143028259277344,105951,0.0704963910446807,41631.31060122937,0.027700136401231,-220,-0.0001463809310891,714.4833035616391,31.206787417823225,442.67212768444114,1.6140236958197616
3947,-3654,0.5192105263157895,-0.4807894736842105,48.97719955444336,110313,0.073398725687458,42736.04671198619,0.0284351923125966,-388,-0.0002581627330118,733.4429638408441,32.49157006939372,442.67212768444114,1.6568537253009048
3949,-3652,0.5194736842105263,-0.4805263157894737,46.68341064453125,117773,0.0783623699871184,45933.19703630539,0.0305624734094417,-329,-0.0002189060287651,788.3129761636195,34.68883705259313,442.67212768444114,1.7808055372430598
3951,-3650,0.5197368421052632,-0.4802631578947368,43.634422302246094,122565,0.0815508128133882,48236.96258431373,0.0320953249818445,-520,-0.0003459912916653,827.850574082141,36.10027182249817,442.67212768444114,1.8701212981547244
3953,-3648,0.52,-0.48,47.2606201171875,111629,0.0742743498025188,44107.733003487214,0.0293478682967429,-281,-0.0001869683710729,756.9840664111994,32.87918445945945,442.67212768444114,1.7100332708338382
3955,-3646,0.5202631578947369,-0.4797368421052632,54.21856689453125,96593,0.0642698785304419,36750.27488785469,0.024452452072125,-217,-0.0001443848274834,630.714177129398,28.450483875091304,442.67212768444114,1.4247885459348428
3957,-3644,0.5205263157894737,-0.4794736842105263,59.32065582275391,92212,0.0613549018981614,34673.73369057024,0.0230707882816543,74,4.923722227545165e-05,595.0762403651919,27.16010496712929,442.67212768444114,1.344282151844428
3959,-3642,0.5207894736842106,-0.4792105263157895,53.414695739746094,116553,0.0775506211874421,43665.38776569565,0.0290535459886938,-312,-0.0002075947749992,749.3924657085604,34.3294984842951,442.67212768444114,1.692883782018381
3961,-3640,0.5210526315789473,-0.4789473684210526,47.89653015136719,142023,0.0944975408003577,52462.25086017455,0.0349066960361205,-580,-0.0003859133637805,900.3656566543469,41.831427447041634,442.67212768444114,2.033933469821196
3963,-3638,0.5213157894736842,-0.4786842105263157,50.655548095703125,130922,0.0871112920911713,47924.1766543011,0.031887207274268,-236,-0.0001570268169865,822.4824912292215,38.561741015339656,442.67212768444114,1.857994754563649
3965,-3636,0.521578947368421,-0.4784210526315789,54.58619689941406,110070,0.0732370412953914,41536.8028458098,0.0276372539774425,-46,-3.060692195501049e-05,712.8613461375464,32.41999689554419,442.67212768444114,1.6103596805753935
3967,-3634,0.5218421052631579,-0.4781578947368421,52.357078552246094,108971,0.072505802007814,41361.53895656662,0.0275206390170165,-302,-0.0002009410963133,709.8534388491838,32.09629764426588,442.67212768444114,1.6035647931174988
3969,-3632,0.5221052631578947,-0.4778947368421052,53.8560791015625,101957,0.0678389117775435,40008.06778107351,0.0266200827857844,-90,-5.9883108172846605e-05,686.6249470535588,30.030395416362303,442.67212768444114,1.5510914379118521
3971,-3630,0.5223684210526316,-0.4776315789473684,52.55824279785156,115052,0.0765519040166927,44943.79988721697,0.0299041603371665,-110,-7.319046554459029e-05,771.332781848183,33.887394229364496,442.67212768444114,1.7424471377561581
3973,-3628,0.5226315789473684,-0.4773684210526315,51.9610595703125,119944,0.0798068836298212,46408.87200104936,0.0308789722468736,43,2.8610818349248933e-05,796.4765870450362,35.32828298027757,442.67212768444114,1.7992472017863403
3975,-3626,0.5228947368421053,-0.4771052631578947,54.068885803222656,113722,0.0756669647514717,43389.532859912215,0.0288700009979933,-27,-1.796493245185398e-05,744.6581990822772,33.49565628195763,442.67212768444114,1.6821890345287491
3977,-3624,0.5231578947368422,-0.4768421052631579,53.0598030090332,118113,0.0785885950624381,41532.862766333375,0.0276346323751592,-180,-0.0001197662163456,712.7937258546403,34.78898058802045,442.67212768444114,1.6102069257966822
3979,-3622,0.5234210526315789,-0.476578947368421,53.25162506103516,118756,0.0790164266019396,42364.06482248068,0.0281876875156232,-293,-0.000194952785496,727.058950331763,34.978369685902116,442.67212768444114,1.6424321859497035
3981,-3620,0.5236842105263158,-0.4763157894736842,50.90567398071289,132206,0.0879656244344373,48288.90248432141,0.0321298841224073,-167,-0.000111116434054,828.7419750687592,38.93993013148283,442.67212768444114,1.8721349803607423
3983,-3618,0.5239473684210526,-0.4760526315789474,55.48298645019531,119726,0.0796618334344692,43987.67185747436,0.0292679834679201,-101,-6.720215472730563e-05,754.9235575539517,35.26407330168006,442.67212768444114,1.705378564272515
3985,-3616,0.5242105263157895,-0.4757894736842105,57.08572006225586,111370,0.0741020195245547,40537.87791823503,0.0269726014275035,-66,-4.391427932675418e-05,695.7176345426823,32.80289864864864,442.67212768444114,1.5716318942009935
3987,-3614,0.5244736842105263,-0.4755263157894737,56.37376403808594,119149,0.0792779161742944,43827.22820666047,0.0291612294179498,39,2.5949346874900197e-05,752.1699976007944,35.094123831263694,442.67212768444114,1.6991582495498314
3989,-3612,0.5247368421052632,-0.4752631578947368,57.033164978027344,116679,0.0776344575388841,42959.07997438232,0.0285835914790211,-27,-1.796493245185398e-05,737.2706968576425,34.366610500365226,442.67212768444114,1.6655006058642254
3991,-3610,0.525,-0.475,56.81955337524414,119661,0.079618584523011,41826.59573902861,0.0278300728571352,-140,-9.315150160220585e-05,717.8348187644099,35.24492821402483,442.67212768444114,1.6215947964000084
3993,-3608,0.5252631578947369,-0.4747368421052632,53.00881576538086,134020,0.0891726017480544,46501.05367519238,0.030940306970921,-196,-0.000130412102243,798.0586238850583,39.47422534696859,442.67212768444114,1.8028210361009096
3995,-3606,0.5255263157894737,-0.4744736842105263,55.401832580566406,123664,0.0822820521009655,41279.87478017344,0.0274663022980298,96,6.387531538436971e-05,708.4519050110847,36.42397107377648,442.67212768444114,1.6003987165781188
3997,-3604,0.5257894736842105,-0.4742105263157894,57.78952407836914,108971,0.072505802007814,37771.56002565393,0.0251319823874822,271,0.0001803146923871,648.2416382781147,32.09629764426588,442.67212768444114,1.4643832257273126
3999,-3602,0.5260526315789473,-0.4739473684210526,57.10365295410156,108196,0.071990141909659,39891.61594156415,0.026542599473537,18,1.197662163456932e-05,684.6263816998171,31.868029291453613,442.67212768444114,1.5465766622375943
4001,-3600,0.5263157894736842,-0.4736842105263157,52.96217346191406,117958,0.0784854630428071,42682.46980132705,0.0283995439577458,40,2.661471474348738e-05,732.5234682119642,34.74332691745799,442.67212768444114,1.654776577065506
4003,-3598,0.526578947368421,-0.4734210526315789,52.65802764892578,120249,0.0800098208297403,44682.6445122639,0.0297303959419638,-60,-3.992207211523107e-05,766.8507909537182,35.41811762235208,442.67212768444114,1.7323222832325413
4005,-3596,0.5268421052631579,-0.4731578947368421,54.53255081176758,120019,0.0798567862199653,43804.20591208388,0.0291459111228774,38,2.528397900631301e-05,751.774885247926,35.350373466033595,442.67212768444114,1.6982656874747462
4007,-3594,0.5271052631578947,-0.4728947368421052,54.26683807373047,130781,0.0870174752217005,45983.71662609629,0.0305960875212227,-62,-4.125280785240544e-05,789.1800015559768,38.52021090211833,442.67212768444114,1.7827641547799093
4009,-3592,0.5273684210526316,-0.4726315789473684,53.4160385131836,139284,0.0926750982082974,47705.27802591627,0.0317415591604629,-83,-5.522553309273631e-05,818.7257174718061,41.02468290723155,442.67212768444114,1.8495081715545343
4011,-3590,0.5276315789473685,-0.4723684210526316,56.83533477783203,127832,0.0850553053772369,44593.40988080349,0.0296710220854249,138,9.182076586503144e-05,765.3193317381139,37.651613002191375,442.67212768444114,1.728862704190113
4013,-3588,0.5278947368421053,-0.4721052631578947,56.72916793823242,117830,0.0784002959556279,42219.19772338842,0.0280912976026718,-73,-4.857185440686447e-05,724.5727176851796,34.70562582176771,442.67212768444114,1.636815765824975
4015,-3586,0.5281578947368422,-0.4718421052631579,50.69797134399414,138935,0.0924428848221604,52014.59086786348,0.0346088374611847,-262,-0.0001743263815698,892.6828432727921,40.92188851351351,442.67212768444114,2.0165779308091905
4017,-3584,0.5284210526315789,-0.471578947368421,59.02854537963867,109053,0.0725603621730382,41207.35814897538,0.0274180520616924,7,4.657575080110292e-06,707.2073628270098,32.12044990869247,442.67212768444114,1.5975872854844446
4019,-3582,0.5286842105263158,-0.4713157894736842,60.10755920410156,111438,0.0741472645396186,40946.41493143736,0.0272444288292169,107,7.119436193882874e-05,702.7290130125059,32.82292735573411,442.67212768444114,1.5874706561905934
4021,-3580,0.5289473684210526,-0.4710526315789474,54.99593353271485,135006,0.0898286544664814,49411.622217687305,0.0328769057584177,48,3.1937657692184855e-05,848.0102731954443,39.76464159970781,442.67212768444114,1.9156622252936342
4023,-3578,0.5292105263157895,-0.4707894736842105,55.675254821777344,127430,0.0847878274940649,46677.15313423525,0.0310574778926437,108,7.185972980741592e-05,801.080871357821,37.533207998539076,442.67212768444114,1.8096483181540437
4025,-3576,0.5294736842105263,-0.4705263157894737,51.61244583129883,128658,0.0856048992366899,47737.0639559289,0.0317627084969665,-94,-6.254457964719534e-05,819.271232757158,37.89490288531775,442.67212768444114,1.8507404950988366
4027,-3574,0.5297368421052632,-0.4702631578947368,48.48604965209961,118338,0.0787383028328702,45433.13101912741,0.0302297455494391,-341,-0.0002268904431882,779.7307620850244,34.85525204528853,442.67212768444114,1.7614182446129871
4029,-3572,0.53,-0.47,42.23310470581055,125160,0.083277442432372,51975.7770850261,0.0345830120172264,-1073,-0.000713939722994,892.01671483761,36.86460262965668,442.67212768444114,2.015073141161226
4031,-3570,0.5302631578947369,-0.4697368421052632,42.57925033569336,109084,0.0725809885769644,45685.21550573737,0.0303974744669986,-791,-0.0005263059840524,784.0570769227899,32.12958064280496,442.67212768444114,1.7711914256361427
4033,-3568,0.5305263157894737,-0.4694736842105263,45.74200439453125,100994,0.0671981625200941,40730.25991542179,0.0271006062269262,-156,-0.0001037973874996,699.019325575482,29.74675357925493,442.67212768444114,1.5790904415689302
4035,-3566,0.5307894736842105,-0.4692105263157894,48.722442626953125,99339,0.0660969786975823,38367.09130113937,0.025528229762929,-137,-9.115539799644428e-05,658.4622426006351,29.259290193571946,442.67212768444114,1.4874716554777534
4037,-3564,0.5310526315789473,-0.4689473684210526,46.69939422607422,112162,0.0746289908764757,41553.36756316012,0.0276482756081196,-458,-0.0003047384838129,713.1456325028831,33.03617417823228,442.67212768444114,1.611001885827447
4039,-3562,0.5313157894736842,-0.4686842105263158,45.549224853515625,126485,0.08415905485825,46442.57066532795,0.0309013942552989,-463,-0.0003080653231558,797.0549289860336,37.254867878013144,442.67212768444114,1.8005536810174194
4041,-3560,0.531578947368421,-0.4684210526315789,48.18084716796875,120882,0.080430998690556,42486.05071659955,0.0282688530099908,-477,-0.000317380473316,729.1524920281273,35.60456132213294,442.67212768444114,1.6471615139679716
4043,-3558,0.5318421052631579,-0.4681578947368421,49.90959167480469,125862,0.0837445306761202,43533.51770801056,0.0289658038894814,-435,-0.0002894350228354,747.1292903942351,37.07136957633308,442.67212768444114,1.6877712502532491
4045,-3556,0.5321052631578947,-0.4678947368421052,49.28458023071289,134309,0.0893648930620761,45943.122830431945,0.0305690777139237,-624,-0.0004151895499984,788.4833242520076,39.55934735208181,442.67212768444114,1.7811903549845316
4047,-3554,0.5323684210526316,-0.4676315789473684,54.36537170410156,120396,0.0801076299064226,41478.59783106967,0.0275985262308438,-377,-0.0002508436864573,711.8624222359252,35.461414974433886,442.67212768444114,1.6081031032145228
4049,-3552,0.5326315789473685,-0.4673684210526316,53.85934066772461,125129,0.0832568160284458,43548.942022840696,0.0289760667329643,-286,-0.0001902952104159,747.3940049865903,36.85547189554419,442.67212768444114,1.6883692427081611
4051,-3550,0.5328947368421053,-0.4671052631578947,53.176788330078125,117570,0.0782273003097952,41172.48008206357,0.0273948453166509,-231,-0.0001536999776436,706.6087797867666,34.62904547114682,442.67212768444114,1.5962350814426536
4053,-3548,0.533157894736842,-0.4668421052631579,47.6163215637207,143086,0.0952048268446658,51242.11795926681,0.0340948588084504,-710,-0.0004724111866969,879.4255379495789,42.14452326515704,442.67212768444114,1.986629568366404
4055,-3546,0.5334210526315789,-0.466578947368421,48.512451171875,146125,0.0972268797973023,51958.938197696094,0.0345718079626542,-627,-0.0004171856536041,891.727723122622,43.03962974799123,442.67212768444114,2.0144203064853685
4057,-3544,0.5336842105263158,-0.4663157894736842,56.42186737060547,125137,0.0832621389713945,46823.34909372813,0.0311547519866075,-33,-2.195713966337709e-05,803.5899101220908,36.85782821402483,442.67212768444114,1.8153162574873698
4059,-3542,0.5339473684210526,-0.4660526315789474,56.854793548583984,115680,0.0769697550381655,44998.27802591628,0.0299404083401974,-100,-6.653678685871844e-05,772.2677444988334,34.07236523009495,442.67212768444114,1.7445592261217415
4061,-3540,0.5342105263157895,-0.4657894736842105,57.29815673828125,104772,0.0697119223276165,42036.11254969543,0.0279694786108818,-187,-0.0001244237914258,721.4305802447727,30.859524981738492,442.67212768444114,1.6297176513427214
4063,-3538,0.5344736842105263,-0.4655263157894737,62.02172470092773,90685,0.0603388851628288,35760.886973482266,0.0237941451443331,151,0.0001004705481566,613.7341413016551,26.71034267713659,442.67212768444114,1.3864305044729528
4065,-3536,0.5347368421052632,-0.4652631578947368,57.642974853515625,101429,0.0674875975429295,37835.59869762144,0.0251745916621564,-13,-8.649782291633399e-06,649.3406803510707,29.87487839663988,442.67212768444114,1.466865970865808
4067,-3534,0.535,-0.465,53.05563354492188,117763,0.0783557163084326,42741.99480068934,0.0284391499796991,-294,-0.0001956181533646,733.5450459037223,34.68589165449232,442.67212768444114,1.6570843295257793
4069,-3532,0.5352631578947369,-0.4647368421052631,52.56083679199219,135130,0.0899111600821862,48041.57344445203,0.0319653193263097,-98,-6.520605112154408e-05,824.4972739791091,39.80116453615778,442.67212768444114,1.862546165470016
4071,-3530,0.5355263157894737,-0.4644736842105263,57.93653869628906,128486,0.0854904559632929,46682.68805539654,0.0310611606513396,114,7.585193701893903e-05,801.1758625723459,37.844242037983925,442.67212768444114,1.8098629040938041
4073,-3528,0.5357894736842105,-0.4642105263157894,58.13548278808594,125764,0.0836793246249986,46743.93888477912,0.031101914985135,20,1.330735737174369e-05,802.2270592387767,37.042504674945214,442.67212768444114,1.81223756606299
