cine_index_1based,cine_frame_number,time_s,time_from_trigger_s,threshold_enhanced,area_px,area_fraction,perimeter_px,perimeter_density,euler_chi,euler_density
3149,-4452,0.4142105263157895,-0.5857894736842105,52.20026779174805,109910,0.07313058243641744,42992.81208052579,0.028606035738588803,-37,-2.4618611137725824e-05
3151,-4450,0.4144736842105263,-0.5855263157894737,55.028900146484375,99326,0.06608832891529069,38536.27993848857,0.025640802445951218,164,0.00010912033044829825
3153,-4448,0.4147368421052632,-0.5852631578947368,52.964385986328125,102629,0.06828603898523415,40586.42207411231,0.027004901149031965,276,0.0001836415317300629
3155,-4446,0.415,-0.585,48.007598876953125,114907,0.0764554256757476,45093.73805412109,0.03000392437569936,92,6.121384391002098e-05
3157,-4444,0.41526315789473683,-0.5847368421052631,46.92994689941406,114907,0.0764554256757476,43201.03852329073,0.0287445829229948,-188,-0.0001250891592943907
3159,-4442,0.4155263157894737,-0.5844736842105264,48.08778381347656,111944,0.07448394068112378,41244.59887709019,0.027442830845582883,-212,-0.0001410579881404831
3161,-4440,0.41578947368421054,-0.5842105263157895,50.52873992919922,107275,0.07137733810269022,39023.715580075754,0.025965126459867507,42,2.794545048066175e-05
3163,-4438,0.4160526315789474,-0.5839473684210527,47.37464141845703,127847,0.08506528589526577,47900.958400231626,0.03187175859404551,-309,-0.00020559867139344
3165,-4436,0.4163157894736842,-0.5836842105263158,47.97896957397461,119835,0.07973435853214525,45317.53704399432,0.03015283303258328,-82,-5.456016522414913e-05
3167,-4434,0.41657894736842105,-0.583421052631579,47.75579833984375,115875,0.07709950177254,45966.41529037487,0.030584575768350095,-195,-0.00012974673437450096
3169,-4432,0.4168421052631579,-0.5831578947368421,43.05842590332031,137694,0.09161716329724379,54979.70688376602,0.03658173038479955,-766,-0.0005096717873377834
3171,-4430,0.41710526315789476,-0.5828947368421052,44.669471740722656,134609,0.08956450342265232,53919.889603929565,0.0358765620202229,-542,-0.00036062938477425397
3173,-4428,0.41736842105263156,-0.5826315789473684,44.80863571166992,135251,0.08999166959428528,52771.0988027518,0.03511219353339069,-621,-0.00041319344639264156
3175,-4426,0.4176315789473684,-0.5823684210526315,46.77227020263672,132415,0.08810468631897203,49264.76453277979,0.032779191373625206,-568,-0.0003779289493575208
3177,-4424,0.41789473684210526,-0.5821052631578948,55.12904357910156,110489,0.07351583043232943,41501.57849508591,0.02761381682627904,-265,-0.0001763224851756039
3179,-4422,0.4181578947368421,-0.5818421052631579,56.95762634277344,113167,0.0752976855844059,41988.58859635368,0.027937857699340006,17,1.1311253765982136e-05
3181,-4420,0.41842105263157897,-0.5815789473684211,57.69288635253906,115090,0.07657718799569906,43193.48513269746,0.02873955713959515,-229,-0.00015236924190646525
3183,-4418,0.41868421052631577,-0.5813157894736842,54.038639068603516,118990,0.07917212268318909,43455.4354929104,0.02891385049244568,-255,-0.00016966880648973206
3185,-4416,0.4189473684210526,-0.5810526315789474,51.380332946777344,120954,0.08047890517709431,43473.55933857091,0.028925909517003415,-318,-0.00021158698221072466
3187,-4414,0.4192105263157895,-0.5807894736842105,50.36992263793945,117578,0.07823262325274398,41499.92582491852,0.027612717192652292,-468,-0.00031139216249880235
3189,-4412,0.41947368421052633,-0.5805263157894737,49.754608154296875,117303,0.0780496470888825,40918.65165493883,0.02722595603710812,-379,-0.0002521744221945429
3191,-4410,0.41973684210526313,-0.5802631578947368,53.81865310668945,108742,0.07235343276590761,38277.292131797396,0.02546848028102304,-211,-0.00014039262027189592
3193,-4408,0.42,-0.58,52.34913635253906,114185,0.07597503007462766,41430.74397130676,0.02756668581016972,-109,-7.252509767600311e-05
3195,-4406,0.42026315789473684,-0.5797368421052631,50.92176055908203,115556,0.0768872494224607,41494.69833613306,0.027609238989581043,-236,-0.00015702681698657553
3197,-4404,0.4205263157894737,-0.5794736842105264,50.76335144042969,115184,0.07663973257534626,41259.28412257068,0.027452601936067914,-205,-0.0001364004130603728
3199,-4402,0.42078947368421055,-0.5792105263157895,50.63102722167969,125538,0.08352895148669796,45334.363379078015,0.03016402873529405,-410,-0.0002728008261207456
3201,-4400,0.42105263157894735,-0.5789473684210527,53.75608825683594,121100,0.08057604888590804,43442.756164615574,0.028905414074803033,-174,-0.0001157740091341701
3203,-4398,0.4213157894736842,-0.5786842105263158,52.07466125488281,139315,0.09269572461222361,47896.76539933156,0.031868968705973645,-436,-0.00029010039070401244
3205,-4396,0.42157894736842105,-0.578421052631579,54.47998809814453,132570,0.08820781833860304,45185.217059372175,0.03006479156644375,-188,-0.0001250891592943907
3207,-4394,0.4218421052631579,-0.5781578947368421,53.518035888671875,144476,0.09612968818200207,50642.45064481205,0.033695859445570284,-220,-0.00014638093108918057
3209,-4392,0.42210526315789476,-0.5778947368421052,50.970458984375,152472,0.10144996965922519,54817.14721704958,0.036473568405838194,-283,-0.0001882991068101732
3211,-4390,0.42236842105263156,-0.5776315789473684,52.63587951660156,144829,0.09636456303961334,52892.612116419536,0.035193044587910755,-168,-0.000111781801922647
3213,-4388,0.4226315789473684,-0.5773684210526315,54.602935791015625,128178,0.08528552265976813,47803.01814128645,0.031806592292702274,-7,-4.657575080110292e-06
3215,-4386,0.42289473684210527,-0.5771052631578948,54.431541442871094,124381,0.08275912086274259,45589.36529165031,0.030333698814347936,81,5.3894797355561944e-05
3217,-4384,0.4231578947368421,-0.5768421052631579,50.19445037841797,127429,0.08478716212619633,46149.57553649308,0.030706444710919673,49,3.260302556077204e-05
3219,-4382,0.4234210526315789,-0.5765789473684211,51.38198471069336,115663,0.07695844378439952,44284.50446868122,0.02946548634976607,-150,-9.980518028807768e-05
3221,-4380,0.4236842105263158,-0.5763157894736842,49.88427734375,119476,0.07949549146732246,45215.87200104936,0.03008518837964917,-326,-0.00021690992515942215
3223,-4378,0.42394736842105263,-0.5760526315789474,50.30622100830078,119090,0.0792386594700478,44368.58058712697,0.0295214278974954,-157,-0.00010446275536818797
3225,-4376,0.4242105263157895,-0.5757894736842105,56.02690124511719,103061,0.06857347790446382,39090.5225791757,0.026009577690465344,34,2.2622507531964272e-05
3227,-4374,0.42447368421052634,-0.5755263157894737,54.58313751220703,112740,0.07501357350451918,42469.13884888537,0.028257600396616053,-85,-5.655626882991068e-05
3229,-4372,0.42473684210526313,-0.5752631578947368,59.70909118652344,102469,0.0681795801262602,36251.97928985019,0.024120902192154375,25,1.663419671467961e-05
3231,-4370,0.425,-0.575,61.29783630371094,104344,0.06942714487986118,37285.701115257136,0.024808707479837447,42,2.794545048066175e-05
3233,-4368,0.42526315789473684,-0.5747368421052632,61.37575912475586,111190,0.07398225330820904,40225.0635969914,0.026764464829314112,68,4.5245015063928544e-05
3235,-4366,0.4255263157894737,-0.5744736842105264,58.94666290283203,120338,0.0800690385700446,43353.966229989586,0.028846336105248945,-140,-9.315150160220583e-05
3237,-4364,0.42578947368421055,-0.5742105263157895,56.2818717956543,137558,0.09152667326711593,48986.58563776084,0.03259410007516052,-205,-0.0001364004130603728
3239,-4362,0.42605263157894735,-0.5739473684210527,54.185951232910156,141249,0.09398254607007123,50755.26078197357,0.03377091968608847,-74,-4.923722227545165e-05
3241,-4360,0.4263157894736842,-0.5736842105263158,53.58329391479492,134105,0.08922915801688437,48464.197902857166,0.03224652006141157,-399,-0.0002654817795662866
3243,-4358,0.42657894736842106,-0.5734210526315789,54.839717864990234,125083,0.0832262091064908,43234.18257148677,0.02876663590769935,-257,-0.0001709995422269064
3245,-4356,0.4268421052631579,-0.5731578947368421,52.846641540527344,120937,0.08046759392332833,43876.3745263663,0.02919392979994138,-357,-0.00023753632908562485
3247,-4354,0.4271052631578947,-0.5728947368421052,52.7873420715332,121378,0.08076102115337527,42506.44350213712,0.028282421714238552,-128,-8.516708717915961e-05
3249,-4352,0.42736842105263156,-0.5726315789473684,57.04560089111328,111637,0.07427967274546751,38914.89011154384,0.02589271748982243,-35,-2.3287875400551458e-05
3251,-4350,0.4276315789473684,-0.5723684210526315,61.1083984375,114300,0.07605154737951518,41189.75912320841,0.027406342235428715,-52,-3.4599129166533594e-05
3253,-4348,0.42789473684210527,-0.5721052631578948,64.11933898925781,103803,0.0690671808629555,38631.51752854181,0.02570417047825432,-116,-7.71826727561134e-05
3255,-4346,0.4281578947368421,-0.5718421052631579,59.35012435913086,114137,0.07594309241693548,43567.075969768965,0.02898813247858112,-267,-0.00017765322091277825
3257,-4344,0.4284210526315789,-0.5715789473684211,60.914878845214844,103980,0.06918495097569544,40339.45360340488,0.026840576264069122,127,8.450171931057243e-05
3259,-4342,0.4286842105263158,-0.5713157894736842,52.093833923339844,118457,0.07881748160923212,46967.62535574888,0.03125074877555604,-215,-0.00014305409174624465
3261,-4340,0.42894736842105263,-0.5710526315789474,49.87211608886719,114112,0.0759264582202208,45092.95630819057,0.030003404227075797,-224,-0.00014904240256352933
3263,-4338,0.4292105263157895,-0.5707894736842105,52.03688430786133,100176,0.0666538916035898,40263.66384824765,0.026790148196219412,-4,-2.6614714743487378e-06
3265,-4336,0.42947368421052634,-0.5705263157894737,57.72755432128906,93228,0.06203091565264603,34064.46056661107,0.022665397521778204,8,5.3229429486974756e-06
3267,-4334,0.42973684210526314,-0.5702631578947368,56.46764373779297,103159,0.06863868395558537,37070.155046807544,0.024665290051690797,-42,-2.794545048066175e-05
3269,-4332,0.43,-0.57,56.11653137207031,113194,0.07531565051685776,39088.07788234127,0.026007951067743278,28,1.8630300320441167e-05
3271,-4330,0.43026315789473685,-0.5697368421052632,56.50572204589844,117392,0.07810886482918676,41341.18047944571,0.02750709314048691,11,7.319046554459029e-06
3273,-4328,0.4305263157894737,-0.5694736842105264,51.813697814941406,135535,0.09018063406896405,46880.25468531916,0.031192615138795177,-79,-5.256406161838757e-05
3275,-4326,0.4307894736842105,-0.5692105263157895,53.07402038574219,134579,0.0895445423865947,47004.2790719368,0.03127513698057179,-120,-7.984414423046214e-05
3277,-4324,0.43105263157894735,-0.5689473684210526,53.598941802978516,129941,0.08645856621208733,45382.27593387522,0.030195908209758034,-128,-8.516708717915961e-05
3279,-4322,0.4313157894736842,-0.5686842105263158,52.192501068115234,126557,0.0842069613447883,45697.50847329457,0.03040565381262081,-28,-1.8630300320441167e-05
3281,-4320,0.43157894736842106,-0.5684210526315789,52.9692497253418,121412,0.08078364366090725,44578.10941163385,0.029660841644865123,122,8.117487996763651e-05
3283,-4318,0.4318421052631579,-0.5681578947368421,51.322044372558594,126209,0.08397541332651996,44058.00385593658,0.029314780119830477,-61,-4.0587439983818255e-05
3285,-4316,0.4321052631578947,-0.5678947368421052,52.90176010131836,122102,0.0812427474902324,42272.7134880347,0.028126905272930373,-25,-1.663419671467961e-05
3287,-4314,0.43236842105263157,-0.5676315789473684,53.764896392822266,109943,0.07315253957608082,39159.606886316906,0.02605554416866071,-130,-8.649782291633399e-05
3289,-4312,0.4326315789473684,-0.5673684210526316,46.205711364746094,149222,0.09928752408631684,51801.529034767605,0.03446707296342048,-412,-0.00027413156185792
3291,-4310,0.4328947368421053,-0.5671052631578948,49.87687683105469,142272,0.09466321739963592,48881.098443814306,0.03252391228576106,-272,-0.00018098006025571417
3293,-4308,0.43315789473684213,-0.5668421052631579,54.600852966308594,130142,0.08659230515367336,46076.54505322103,0.030657852573923058,3,1.9961036057615534e-06
3295,-4306,0.43342105263157893,-0.5665789473684211,55.13623046875,127589,0.08489362098517028,46006.63841560949,0.030611338943455368,-62,-4.125280785240544e-05
3297,-4304,0.4336842105263158,-0.5663157894736842,55.704124450683594,115767,0.07702764204273259,44238.75111398169,0.02943504353766893,81,5.3894797355561944e-05
3299,-4302,0.43394736842105264,-0.5660526315789474,53.98423767089844,112605,0.07492374884225991,43341.467888754756,0.02883802011058065,-31,-2.062640392620272e-05
3301,-4300,0.4342105263157895,-0.5657894736842105,51.30109405517578,113233,0.07534159986373266,42012.43949752376,0.02795372732261543,-103,-6.853289046448e-05
3303,-4298,0.4344736842105263,-0.5655263157894737,51.914154052734375,109657,0.07296224436566488,41070.75425204327,0.027327160217950074,-351,-0.00023354412187410177
3305,-4296,0.43473684210526314,-0.5652631578947368,52.63893127441406,108576,0.07224298169972214,39755.407968231186,0.026451971064635954,-268,-0.00017831858878136544
3307,-4294,0.435,-0.565,49.22468566894531,121908,0.08111366612372649,44525.896387667,0.02962610077639581,-329,-0.0002189060287651837
3309,-4292,0.43526315789473685,-0.5647368421052632,51.33013153076172,117038,0.0778733246037069,42655.02719653369,0.028381284530286006,55,3.659523277229514e-05
3311,-4290,0.4355263157894737,-0.5644736842105263,51.48671340942383,124859,0.08307716670392727,45817.95822076287,0.03048579720436566,-61,-4.0587439983818255e-05
3313,-4288,0.4357894736842105,-0.5642105263157895,50.89609909057617,131636,0.08758636474934262,47685.16132293071,0.031728174152674454,-184,-0.00012242768782004196
3315,-4286,0.43605263157894736,-0.5639473684210526,51.05482864379883,134624,0.08957448394068113,49015.97355213328,0.03261365384910873,-384,-0.00025550126153747884
3317,-4284,0.4363157894736842,-0.5636842105263158,55.38317108154297,131262,0.087337517166491,46321.60897835796,0.030820910235459024,-231,-0.0001536999776436396
3319,-4282,0.43657894736842107,-0.5634210526315789,58.04587936401367,123007,0.0818449054113038,42928.231165253295,0.02856306567264253,-20,-1.330735737174369e-05
3321,-4280,0.4368421052631579,-0.5631578947368421,54.2515869140625,126366,0.08407987608188816,45539.401871576774,0.03030045476002628,-486,-0.00032336878413337166
3323,-4278,0.4371052631578947,-0.5628947368421052,52.32326126098633,123602,0.08224079929311318,42585.822181793556,0.02833523773713282,-246,-0.00016368049567244737
3325,-4276,0.4373684210526316,-0.5626315789473684,50.19844055175781,117902,0.07844820244216623,42621.782643274266,0.028359164672741653,-245,-0.0001630151278038602
3327,-4274,0.4376315789473684,-0.5623684210526316,51.30876159667969,115025,0.0765339390842409,42823.8638123539,0.028493622989493775,-263,-0.00017499174943842952
3329,-4272,0.4378947368421053,-0.5621052631578948,48.623741149902344,131189,0.08728894531208414,48515.28830665279,0.03228051397449032,-368,-0.0002448553756400839
3331,-4270,0.4381578947368421,-0.5618421052631579,47.61839294433594,136449,0.09078878030085273,49653.97773621538,0.03303816133322114,-722,-0.0004803956011199472
3333,-4268,0.43842105263157893,-0.5615789473684211,48.113895416259766,138529,0.09217274546751408,47999.25886940127,0.03193716456769803,-546,-0.00036329085624860273
3335,-4266,0.4386842105263158,-0.5613157894736842,49.291770935058594,132734,0.08831693866905134,46484.74205873445,0.030929453745445194,-223,-0.00014837703469494214
3337,-4264,0.43894736842105264,-0.5610526315789474,49.916500091552734,126260,0.08400934708781792,44931.76539933156,0.029896152975612645,-319,-0.00021225235007931185
3339,-4262,0.4392105263157895,-0.5607894736842105,49.96166229248047,127560,0.08487432531698125,44923.197902857166,0.029890452438744348,-318,-0.00021158698221072466
3341,-4260,0.4394736842105263,-0.5605263157894737,50.04158401489258,134209,0.08929835627521744,47289.14912962189,0.03146468036367803,-64,-4.2583543589579804e-05
3343,-4258,0.43973684210526315,-0.5602631578947368,56.969207763671875,111524,0.07420448617631716,40162.8829688689,0.02672309183731283,240,0.0001596882884609243
3345,-4256,0.44,-0.56,55.705543518066406,101957,0.06783891177754357,37077.636323568426,0.024670267852863494,-74,-4.923722227545165e-05
3347,-4254,0.44026315789473686,-0.5597368421052632,51.266212463378906,115012,0.07652528930194927,40960.01814128645,0.027253479967960174,-86,-5.7221636698497866e-05
3349,-4252,0.4405263157894737,-0.5594736842105263,50.94572830200195,129860,0.08640467141473178,46356.12578902478,0.030843876612202833,-239,-0.0001590229205923371
3351,-4250,0.4407894736842105,-0.5592105263157895,49.725746154785156,142409,0.09475437279763235,49543.13397772024,0.032964409457885036,-422,-0.00028078524054379184
3353,-4248,0.44105263157894736,-0.5589473684210526,51.723331451416016,139883,0.09307365356158112,47824.037477270205,0.031820577883484906,-219,-0.0001457155632205934
3355,-4246,0.4413157894736842,-0.5586842105263158,57.04893493652344,127545,0.08486434479895244,45923.36529165031,0.030555931682456055,153,0.00010180128389383922
3357,-4244,0.44157894736842107,-0.5584210526315789,56.38636779785156,124663,0.08294675460168417,44933.52571723727,0.029897324234585604,-119,-7.917877636187495e-05
3359,-4242,0.44184210526315787,-0.5581578947368421,56.75559997558594,122330,0.08139445136427027,44449.15313423525,0.029575038281431477,-63,-4.191817572099262e-05
3361,-4240,0.4421052631578947,-0.5578947368421052,56.28065490722656,121806,0.08104579860113059,44158.18047944571,0.02938143442629701,94,6.254457964719534e-05
3363,-4238,0.4423684210526316,-0.5576315789473684,52.58472442626953,124352,0.08273982519455357,44179.21410077934,0.029395429522092436,-124,-8.250561570481088e-05
3365,-4236,0.44263157894736843,-0.5573684210526316,53.43921661376953,113834,0.07574148595275355,42649.35414436202,0.02837750986365416,51,3.393376129794641e-05
3367,-4234,0.4428947368421053,-0.5571052631578948,48.903297424316406,127709,0.08497346512940074,47663.04671198619,0.031713459801125665,22,1.4638093108918058e-05
3369,-4232,0.4431578947368421,-0.5568421052631579,53.382423400878906,111893,0.07445000691982584,43044.53895656662,0.02864045313984876,56,3.726060064088233e-05
3371,-4230,0.44342105263157894,-0.5565789473684211,55.5947265625,106921,0.07114179787721035,40996.0942597322,0.02727748385799732,73,4.8571854406864466e-05
3373,-4228,0.4436842105263158,-0.5563157894736842,50.27171325683594,125951,0.08380374841642448,45422.3461351353,0.030222569634164313,-116,-7.71826727561134e-05
3375,-4226,0.44394736842105265,-0.5560526315789474,50.11610412597656,123750,0.08233927373766407,43877.40605565888,0.029194616146388172,-377,-0.00025084368645736854
3377,-4224,0.4442105263157895,-0.5557894736842105,51.16761016845703,124552,0.082872898768271,43890.63946163001,0.02920342122951333,-390,-0.0002594934687490019
3379,-4222,0.4444736842105263,-0.5555263157894736,53.947227478027344,125290,0.08336394025528834,45026.560205122674,0.029959226393495013,0,0.0
3381,-4220,0.44473684210526315,-0.5552631578947368,56.697025299072266,119821,0.07972504338198504,45432.47903604305,0.030229311740843905,32,2.1291771794789902e-05
3383,-4218,0.445,-0.555,58.595088958740234,108502,0.0721937444774467,41665.51857456234,0.02772289728753629,37,2.4618611137725824e-05
3385,-4216,0.44526315789473686,-0.5547368421052632,53.89555358886719,113238,0.07534492670307559,42509.16027691018,0.028284229368878738,-6,-3.992207211523107e-06
3387,-4214,0.44552631578947366,-0.5544736842105263,48.57697296142578,132189,0.08795431318067133,48685.027555471184,0.032393453016692206,-487,-0.0003240341520019588
3389,-4212,0.4457894736842105,-0.5542105263157895,46.22334289550781,138860,0.09239298223201643,50163.794149500056,0.03337737679349913,-756,-0.0005030181086519115
3391,-4210,0.44605263157894737,-0.5539473684210526,47.277587890625,135699,0.09028975439941235,49525.382894530514,0.03295259845749798,-610,-0.00040587439983818255
3393,-4208,0.4463157894736842,-0.5536842105263158,47.89034652709961,130964,0.08713923754165202,49863.11691324628,0.03317731582168027,-582,-0.00038724409951774135
3395,-4206,0.4465789473684211,-0.5534210526315789,49.93665313720703,121998,0.08117354923189933,48775.51074480437,0.0324536576235218,-414,-0.0002754622975950944
3397,-4204,0.4468421052631579,-0.5531578947368421,45.96812438964844,129347,0.08606333769814656,52067.59923602769,0.034644107526127454,-661,-0.00043980816113612894
3399,-4202,0.44710526315789473,-0.5528947368421052,52.08472442626953,104195,0.06932800506744169,40812.136936313065,0.02715508456580293,-140,-9.315150160220583e-05
3401,-4200,0.4473684210526316,-0.5526315789473685,54.78204345703125,95873,0.06379081366505913,38791.536864525566,0.02581064220277057,-12,-7.984414423046214e-06
3403,-4198,0.44763157894736844,-0.5523684210526316,56.68171691894531,92036,0.06123779715329011,36458.80685042316,0.024258518605297902,72,4.790648653827728e-05
3405,-4196,0.4478947368421053,-0.5521052631578948,57.461517333984375,90005,0.05988643501218954,34068.496100517004,0.022668082636371805,149,9.913981241949049e-05
3407,-4194,0.4481578947368421,-0.5518421052631579,53.56471252441406,103530,0.06888553543483121,36383.947940026366,0.024208709891642425,-184,-0.00012242768782004196
3409,-4192,0.44842105263157894,-0.5515789473684211,53.33338165283203,126997,0.08449972320696666,42299.152088214716,0.02814449666798058,-261,-0.00017366101370125514
3411,-4190,0.4486842105263158,-0.5513157894736842,56.23563766479492,126678,0.08428747085688736,42153.631272934545,0.028047671793282544,-130,-8.649782291633399e-05
3413,-4188,0.44894736842105265,-0.5510526315789473,56.16175079345703,119589,0.0795706780364728,39440.89830023931,0.026242706437194136,-551,-0.00036661769559153865
3415,-4186,0.44921052631578945,-0.5507894736842105,58.62889862060547,108473,0.07217444880925766,34708.385494185844,0.023093844478368788,-343,-0.00022822117892540427
3417,-4184,0.4494736842105263,-0.5505263157894736,56.09754943847656,113775,0.07570222924850692,38755.30136651339,0.025786532266691014,-369,-0.0002455207435086711
3419,-4182,0.44973684210526316,-0.5502631578947368,51.385257720947266,125476,0.08348769867884556,42435.853711086136,0.028235453535422946,-629,-0.000418516389341339
3421,-4180,0.45,-0.55,50.46537780761719,135683,0.09027910851351495,47873.08938856707,0.03185321544915463,-624,-0.0004151895499984031
3423,-4178,0.45026315789473687,-0.5497368421052632,53.020042419433594,134191,0.08928637965358287,48181.94516090228,0.03205871815609416,-501,-0.00033334930216217943
3425,-4176,0.45052631578947366,-0.5494736842105263,54.684326171875,129309,0.08603805371914024,47158.33690041932,0.031377642109548375,-227,-0.00015103850616929088
3427,-4174,0.4507894736842105,-0.5492105263157895,54.44364929199219,124216,0.08264933516442571,46764.36337907801,0.031115504787373717,-389,-0.00025882810088041476
3429,-4172,0.45105263157894737,-0.5489473684210526,50.34721374511719,125616,0.08358085018044777,47322.72376877122,0.0314870198497674,-70,-4.6575750801102916e-05
3431,-4170,0.4513157894736842,-0.5486842105263158,52.125579833984375,114449,0.07615068719193467,43192.746063347804,0.02873906538659723,-298,-0.00019827962483898097
3433,-4168,0.4515789473684211,-0.5484210526315789,54.34095001220703,113968,0.07583064524714424,42437.181525466236,0.028236337020446912,-171,-0.00011377790552840854
3435,-4166,0.4518421052631579,-0.5481578947368421,57.29364776611328,112416,0.07479799431509693,40422.0179618177,0.02689551193524753,46,3.060692195501049e-05
3437,-4164,0.45210526315789473,-0.5478947368421052,58.77390670776367,111677,0.074306287460211,39749.645378815665,0.026448136822799007,-64,-4.2583543589579804e-05
3439,-4162,0.4523684210526316,-0.5476315789473685,55.83260726928711,116902,0.07778283457357904,43118.12874761761,0.028689417422270134,-74,-4.923722227545165e-05
3441,-4160,0.45263157894736844,-0.5473684210526316,52.887672424316406,120337,0.08006837320217602,45738.842563797836,0.03043315618831896,-193,-0.0001284159986373266
3443,-4158,0.45289473684210524,-0.5471052631578948,51.21337890625,121256,0.08067984627340764,42740.22925268099,0.028437975240783984,-24,-1.5968828846092428e-05
3445,-4156,0.4531578947368421,-0.5468421052631579,50.15265655517578,121747,0.08100654189688394,42787.853711086136,0.028469663025165633,-123,-8.184024783622369e-05
3447,-4154,0.45342105263157895,-0.546578947368421,49.05497741699219,122755,0.08167723270841983,41868.238487396986,0.027857780603859256,-313,-0.00020826014286778874
3449,-4152,0.4536842105263158,-0.5463157894736842,48.47814178466797,125925,0.08378644885184121,42759.2506807058,0.028450631487806338,-544,-0.00036196012051142835
3451,-4150,0.45394736842105265,-0.5460526315789473,52.93865966796875,109799,0.07305672660300427,36476.406922210655,0.024270229127550128,-435,-0.0002894350228354252
3453,-4148,0.45421052631578945,-0.5457894736842105,46.955997467041016,121336,0.08073307570289462,41835.792924010784,0.02783619236850387,-631,-0.0004198471250785134
3455,-4146,0.4544736842105263,-0.5455263157894736,46.0177116394043,129784,0.08635410345671915,47388.86207925034,0.03153102615644285,-672,-0.000447127207690588
3457,-4144,0.45473684210526316,-0.5452631578947369,47.3466796875,129404,0.08610126366665602,48982.648875814746,0.0325914806802553,-515,-0.00034266445232240003
3459,-4142,0.455,-0.545,49.817108154296875,106293,0.0707239468557376,40627.55533395755,0.027032269898463232,-425,-0.0002827813441495534
3461,-4140,0.45526315789473687,-0.5447368421052632,44.52997970581055,124288,0.08269724165096398,46533.88246125463,0.03096215019033156,-877,-0.0005835276207509608
3463,-4138,0.45552631578947367,-0.5444736842105263,48.06233215332031,111397,0.07411998445700659,42938.80197925802,0.02857009915262609,-347,-0.000230882650399753
3465,-4136,0.4557894736842105,-0.5442105263157895,49.848350524902344,103632,0.0689534029574271,41060.78473531532,0.027320526821853954,-549,-0.00036528695985436427
3467,-4134,0.4560526315789474,-0.5439473684210526,53.25800323486328,94814,0.06308618909222531,37244.335854398785,0.024781184364386574,-119,-7.917877636187495e-05
3469,-4132,0.45631578947368423,-0.5436842105263158,53.57171630859375,103420,0.06881234496928662,38699.052629171856,0.025749106164215357,-87,-5.788700456708505e-05
3471,-4130,0.45657894736842103,-0.5434210526315789,51.7808837890625,117081,0.07790193542205615,42431.54505322103,0.028232586692922768,-132,-8.782855865350835e-05
3473,-4128,0.4568421052631579,-0.5431578947368421,52.501983642578125,118448,0.07881149329841483,43366.60201515177,0.028854743550690235,-441,-0.00029342723004694836
3475,-4126,0.45710526315789474,-0.5428947368421052,48.196563720703125,134564,0.0895345618685659,48882.12196388017,0.032524593303125744,-600,-0.0003992207211523107
3477,-4124,0.4573684210526316,-0.5426315789473685,50.028167724609375,136539,0.09084866340902559,49871.2660120762,0.03318273797019964,-119,-7.917877636187495e-05
3479,-4122,0.45763157894736844,-0.5423684210526316,52.193416595458984,133557,0.0888645364248986,46045.40396361783,0.03063713229350829,-110,-7.319046554459029e-05
3481,-4120,0.45789473684210524,-0.5421052631578948,50.28623962402344,139100,0.09255267052047736,48041.182750955515,0.031965059371410684,-440,-0.00029276186217836115
3483,-4118,0.4581578947368421,-0.5418421052631579,49.75782012939453,141750,0.0943158953722334,50400.81121397401,0.033535080332506954,-498,-0.0003313531985564179
3485,-4116,0.45842105263157895,-0.541578947368421,50.24005126953125,136770,0.09100236338666923,50536.00212283302,0.03362503201938684,-517,-0.00034399518805957436
3487,-4114,0.4586842105263158,-0.5413157894736842,53.273170471191406,121259,0.0806818423770134,44356.57153187972,0.029513437458001796,-313,-0.00020826014286778874
3489,-4112,0.4589473684210526,-0.5410526315789473,59.101531982421875,103911,0.06913904059276292,38612.60374825532,0.025691585856578172,-21,-1.3972725240330875e-05
3491,-4110,0.45921052631578946,-0.5407894736842105,55.92791748046875,111212,0.07399689140131796,43421.177520852885,0.02889105633859565,-21,-1.3972725240330875e-05
3493,-4108,0.4594736842105263,-0.5405263157894736,53.63322448730469,111383,0.07411066930684637,42010.756164615574,0.027952607286986186,-82,-5.456016522414913e-05
3495,-4106,0.45973684210526317,-0.5402631578947369,51.88666534423828,110834,0.073745382346992,40869.60183568302,0.02719331986341529,-82,-5.456016522414913e-05
3497,-4104,0.46,-0.54,53.14825439453125,110397,0.07345461658841941,39212.607932337436,0.026090809361684283,-366,-0.00024352463990290953
3499,-4102,0.4602631578947368,-0.5397368421052632,54.740386962890625,107926,0.07181049258514047,37794.73473659076,0.02514740209550342,-290,-0.0001929566818902835
3501,-4100,0.4605263157894737,-0.5394736842105263,58.74927520751953,100281,0.06672375522979145,34731.5133444597,0.023109233006810507,-135,-8.982466225926991e-05
3503,-4098,0.4607894736842105,-0.5392105263157895,54.01276397705078,114292,0.07604622443656649,39010.38044355196,0.025956253688501355,-254,-0.00016900343862114487
3505,-4096,0.4610526315789474,-0.5389473684210526,50.267860412597656,124239,0.08266463862540321,41249.0160492454,0.027445769890004978,-344,-0.00022888654679399146
3507,-4094,0.46131578947368423,-0.5386842105263158,48.37042999267578,127823,0.08504931706641969,42220.73996669339,0.028092323761812536,-595,-0.0003958938818093748
3509,-4092,0.46157894736842103,-0.5384210526315789,47.640625,129170,0.08594556758540663,41965.722722750696,0.027922643481757405,-705,-0.0004690843473539651
3511,-4090,0.4618421052631579,-0.5381578947368421,50.47627258300781,129215,0.08597550913949305,43636.62726832119,0.029034409677856282,-368,-0.0002448553756400839
